date_utc,mlt,mlat,glon,glat,source
2018-10-08 17:16:00+00:00,6.03,70.86,211.2,70.36,newell
2018-10-08 18:49:00+00:00,21.82,73.0,20.99,76.43,forsyth
2018-10-08 23:54:00+00:00,1.96,65.74,16.03,69.3,ohtani
2018-10-08 23:58:00+00:00,1.61,63.75,12.5,66.11,newell
2018-10-08 23:58:00+00:00,2.09,65.0,17.76,68.12,forsyth
2018-10-09 00:44:00+00:00,3.1,66.0,21.18,69.32,forsyth
2018-10-09 00:44:00+00:00,2.88,67.07,18.94,69.66,newell
2018-10-09 03:28:00+00:00,6.47,73.0,20.89,76.43,forsyth
2018-10-09 04:12:00+00:00,23.44,66.0,281.1,55.15,forsyth
2018-10-09 04:22:00+00:00,22.21,72.45,267.89,62.82,newell
2018-10-09 04:24:00+00:00,22.22,72.45,267.89,62.82,ohtani
2018-10-09 04:58:00+00:00,0.23,66.31,280.8,56.5,newell
2018-10-09 04:59:00+00:00,0.23,66.0,281.04,55.15,forsyth
2018-10-09 05:48:00+00:00,1.07,66.0,281.02,55.15,forsyth
2018-10-09 06:16:00+00:00,21.9,69.42,245.52,62.48,newell
2018-10-09 06:56:00+00:00,0.66,67.48,265.79,57.71,newell
2018-10-09 06:56:00+00:00,2.22,66.0,280.98,55.15,forsyth
2018-10-09 07:16:00+00:00,0.96,66.16,265.36,56.38,newell
2018-10-09 08:47:00+00:00,2.45,68.0,266.64,57.37,forsyth
2018-10-09 08:56:00+00:00,22.06,65.45,212.14,64.87,newell
2018-10-09 10:08:00+00:00,23.93,71.0,227.9,67.69,forsyth
2018-10-09 10:16:00+00:00,23.04,70.86,211.2,70.36,newell
2018-10-09 10:53:00+00:00,0.04,65.0,213.68,64.54,forsyth
2018-10-09 10:53:00+00:00,0.04,65.45,212.14,64.87,newell
2018-10-09 11:28:00+00:00,0.28,70.87,211.21,70.36,newell
2018-10-09 11:58:00+00:00,1.84,71.57,226.23,68.41,newell
2018-10-09 12:09:00+00:00,2.0,71.0,227.9,67.69,forsyth
2018-10-09 15:18:00+00:00,4.39,65.0,214.01,64.47,forsyth
2018-10-09 15:40:00+00:00,20.81,69.29,70.0,73.3,ohtani
2018-10-09 15:42:00+00:00,0.28,66.71,128.92,71.59,newell
2018-10-09 16:06:00+00:00,3.39,65.37,180.63,68.88,newell
2018-10-09 17:18:00+00:00,22.25,67.0,65.24,71.8,forsyth
2018-10-09 20:38:00+00:00,22.98,65.0,20.82,68.31,forsyth
2018-10-09 20:51:00+00:00,22.97,65.74,18.82,68.35,newell
2018-10-09 21:55:00+00:00,0.88,73.53,25.01,76.51,newell
2018-10-09 21:55:00+00:00,0.86,73.0,21.02,76.44,forsyth
2018-10-10 01:14:00+00:00,23.14,67.41,310.32,62.0,newell
2018-10-10 01:14:00+00:00,3.2,66.0,13.59,68.81,forsyth
2018-10-10 01:18:00+00:00,23.47,65.75,314.56,61.16,ohtani
2018-10-10 09:44:00+00:00,22.86,65.79,212.57,65.12,ohtani
2018-10-10 09:46:00+00:00,22.9,65.0,213.86,64.5,forsyth
2018-10-10 10:14:00+00:00,23.37,65.0,213.66,64.54,forsyth
2018-10-10 10:14:00+00:00,23.39,65.79,212.57,65.12,newell
2018-10-10 11:13:00+00:00,0.39,65.0,213.65,64.54,forsyth
2018-10-10 11:27:00+00:00,0.65,65.79,212.57,65.12,newell
2018-10-10 11:55:00+00:00,1.13,65.79,212.57,65.12,newell
2018-10-10 12:28:00+00:00,4.44,67.48,248.07,60.03,newell
2018-10-10 12:29:00+00:00,4.44,67.0,249.09,58.93,forsyth
2018-10-10 12:49:00+00:00,2.03,65.79,212.57,65.12,newell
2018-10-10 13:11:00+00:00,2.39,65.79,212.57,65.12,newell
2018-10-10 16:34:00+00:00,6.35,71.0,228.04,67.66,forsyth
2018-10-10 16:49:00+00:00,5.1,70.64,203.38,71.32,newell
2018-10-10 17:27:00+00:00,4.76,65.0,182.35,69.13,forsyth
2018-10-10 17:27:00+00:00,4.78,65.37,180.63,68.88,newell
2018-10-10 18:08:00+00:00,23.09,67.0,65.39,71.8,forsyth
2018-10-10 18:08:00+00:00,2.77,66.71,128.92,71.59,newell
2018-10-10 19:33:00+00:00,4.14,66.0,129.33,71.88,forsyth
2018-10-10 19:35:00+00:00,4.19,66.71,128.92,71.59,newell
2018-10-10 22:29:00+00:00,11.54,65.0,214.1,64.46,forsyth
2018-10-11 00:04:00+00:00,2.43,66.0,21.16,69.32,forsyth
2018-10-11 00:20:00+00:00,0.07,65.01,338.3,64.18,newell
2018-10-11 00:21:00+00:00,2.41,65.74,16.03,69.3,ohtani
2018-10-11 00:51:00+00:00,22.67,69.98,308.27,64.17,newell
2018-10-11 01:12:00+00:00,3.58,67.8,22.22,70.54,newell
2018-10-11 03:44:00+00:00,21.4,68.5,265.79,57.71,ohtani
2018-10-11 03:44:00+00:00,21.42,68.5,265.91,58.76,newell
2018-10-11 05:36:00+00:00,0.87,66.31,282.24,55.28,ohtani
2018-10-11 05:38:00+00:00,0.91,66.0,281.02,55.15,forsyth
2018-10-11 05:41:00+00:00,23.4,67.48,265.79,57.71,newell
2018-10-11 06:21:00+00:00,20.22,71.57,226.23,68.41,newell
2018-10-11 07:25:00+00:00,1.11,66.0,266.07,55.34,forsyth
2018-10-11 07:55:00+00:00,21.77,71.57,226.23,68.41,newell
2018-10-11 10:29:00+00:00,23.64,65.79,212.57,65.12,ohtani
2018-10-11 10:33:00+00:00,23.7,65.0,213.56,64.56,forsyth
2018-10-11 10:35:00+00:00,22.9,70.64,203.38,71.32,newell
2018-10-11 12:29:00+00:00,1.69,65.0,213.77,64.52,forsyth
2018-10-11 12:40:00+00:00,0.07,65.37,180.63,68.88,newell
2018-10-11 12:42:00+00:00,0.09,65.37,180.63,68.88,ohtani
2018-10-11 14:17:00+00:00,1.63,65.37,180.63,68.88,ohtani
2018-10-11 14:17:00+00:00,1.63,65.0,182.73,69.09,forsyth
2018-10-11 14:18:00+00:00,22.96,66.71,128.92,71.59,newell
2018-10-11 15:42:00+00:00,3.95,70.0,205.48,70.97,forsyth
2018-10-11 16:20:00+00:00,4.59,70.0,205.39,70.98,forsyth
2018-10-11 16:59:00+00:00,21.94,67.0,65.33,71.8,forsyth
2018-10-11 17:07:00+00:00,22.33,69.29,70.0,73.3,newell
2018-10-11 17:28:00+00:00,22.44,67.35,66.83,71.16,newell
2018-10-11 18:18:00+00:00,2.92,66.0,129.35,71.88,forsyth
2018-10-11 18:21:00+00:00,21.38,73.53,25.01,76.51,newell
2018-10-11 19:27:00+00:00,8.56,65.0,214.09,64.46,forsyth
2018-10-11 19:27:00+00:00,22.46,73.53,25.01,76.51,newell
2018-10-12 01:04:00+00:00,1.87,70.47,351.3,70.9,ohtani
2018-10-12 01:07:00+00:00,23.13,72.0,308.53,65.39,forsyth
2018-10-12 03:04:00+00:00,0.92,71.43,308.27,64.17,ohtani
2018-10-12 03:07:00+00:00,22.77,71.0,284.56,60.64,forsyth
2018-10-12 07:48:00+00:00,23.44,69.0,246.83,61.46,forsyth
2018-10-12 07:48:00+00:00,23.45,69.42,245.52,62.48,newell
2018-10-12 07:49:00+00:00,23.45,69.42,245.52,62.48,ohtani
2018-10-12 08:56:00+00:00,21.72,70.87,211.21,70.36,newell
2018-10-12 08:56:00+00:00,0.83,67.0,249.12,58.93,forsyth
2018-10-12 09:30:00+00:00,23.3,71.0,227.94,67.68,forsyth
2018-10-12 09:37:00+00:00,23.44,71.57,226.23,68.41,newell
2018-10-12 10:26:00+00:00,0.16,66.24,220.89,64.05,newell
2018-10-12 10:26:00+00:00,6.87,72.0,291.1,62.43,forsyth
2018-10-12 12:22:00+00:00,2.25,71.0,227.93,67.68,forsyth
2018-10-12 17:03:00+00:00,22.01,67.35,66.83,71.16,ohtani
2018-10-12 17:18:00+00:00,22.28,67.35,66.83,71.16,newell
2018-10-12 17:18:00+00:00,9.49,77.0,256.59,68.24,forsyth
2018-10-12 19:38:00+00:00,22.27,68.19,22.22,70.54,ohtani
2018-10-12 19:43:00+00:00,22.35,68.0,22.56,71.41,forsyth
2018-10-12 20:11:00+00:00,1.1,67.0,65.53,71.81,forsyth
2018-10-12 20:12:00+00:00,1.13,67.35,66.83,71.16,newell
2018-10-12 20:55:00+00:00,23.52,68.0,22.48,71.4,forsyth
2018-10-12 22:24:00+00:00,0.88,71.0,16.24,74.02,forsyth
2018-10-13 02:26:00+00:00,0.39,67.0,309.42,60.5,forsyth
2018-10-13 02:27:00+00:00,22.84,72.21,291.48,63.75,ohtani
2018-10-13 02:49:00+00:00,0.67,71.0,306.34,63.94,forsyth
2018-10-13 03:28:00+00:00,4.37,70.0,348.42,70.18,forsyth
2018-10-13 03:31:00+00:00,22.91,68.14,281.92,58.47,newell
2018-10-13 04:07:00+00:00,2.1,67.0,309.25,60.46,forsyth
2018-10-13 06:39:00+00:00,4.82,72.0,308.24,65.33,forsyth
2018-10-13 15:32:00+00:00,0.15,66.0,129.29,71.88,forsyth
2018-10-13 15:51:00+00:00,0.46,66.0,129.18,71.88,forsyth
2018-10-13 16:02:00+00:00,0.65,66.71,128.92,71.59,ohtani
2018-10-13 16:15:00+00:00,3.58,65.37,180.63,68.88,newell
2018-10-13 16:50:00+00:00,4.17,65.37,180.63,68.88,newell
2018-10-13 17:35:00+00:00,5.88,70.64,203.38,71.32,newell
2018-10-13 21:09:00+00:00,14.6,78.0,267.46,68.02,forsyth
2018-10-13 21:33:00+00:00,0.12,65.6,27.29,68.56,newell
2018-10-13 21:53:00+00:00,0.3,66.65,23.7,69.46,newell
2018-10-14 09:39:00+00:00,6.08,72.0,291.2,62.44,forsyth
2018-10-14 10:32:00+00:00,23.69,65.45,212.57,65.12,ohtani
2018-10-14 10:35:00+00:00,0.16,66.59,218.84,64.78,newell
2018-10-14 10:35:00+00:00,0.31,66.0,222.24,63.78,forsyth
2018-10-14 14:49:00+00:00,12.91,78.0,303.55,70.85,forsyth
2018-10-14 16:29:00+00:00,1.11,66.0,129.25,71.88,forsyth
2018-10-14 22:08:00+00:00,1.07,73.0,21.02,76.44,forsyth
2018-10-14 23:55:00+00:00,2.28,66.65,18.94,69.66,ohtani
2018-10-15 00:06:00+00:00,2.29,66.0,18.08,69.12,forsyth
2018-10-15 00:24:00+00:00,1.21,70.47,351.3,70.9,newell
2018-10-15 05:02:00+00:00,22.9,72.45,267.89,62.82,ohtani
2018-10-15 05:05:00+00:00,22.95,72.0,268.56,61.44,forsyth
2018-10-15 05:30:00+00:00,3.45,69.0,307.51,62.12,forsyth
2018-10-15 05:38:00+00:00,2.12,72.21,291.48,63.75,newell
2018-10-15 09:15:00+00:00,23.07,71.0,227.99,67.67,forsyth
2018-10-15 09:15:00+00:00,23.09,71.57,226.23,68.41,newell
2018-10-15 09:21:00+00:00,23.17,71.57,226.23,68.41,ohtani
2018-10-15 10:11:00+00:00,2.11,67.0,249.0,58.95,forsyth
2018-10-15 10:12:00+00:00,23.01,70.87,211.21,70.36,newell
2018-10-15 10:40:00+00:00,0.51,71.0,227.69,67.73,forsyth
2018-10-15 11:24:00+00:00,1.28,71.0,227.76,67.72,forsyth
2018-10-15 12:42:00+00:00,7.29,75.0,274.22,64.46,forsyth
2018-10-15 13:34:00+00:00,2.87,67.0,216.45,65.98,forsyth
2018-10-15 13:34:00+00:00,2.87,67.65,214.78,66.56,ohtani
2018-10-15 14:35:00+00:00,1.96,65.37,180.63,68.88,ohtani
2018-10-15 14:37:00+00:00,2.01,65.37,180.63,68.88,newell
2018-10-15 14:37:00+00:00,1.99,65.0,182.65,69.1,forsyth
2018-10-15 15:49:00+00:00,0.45,66.71,128.92,71.59,ohtani
2018-10-15 16:11:00+00:00,0.81,66.0,129.19,71.88,forsyth
2018-10-15 16:47:00+00:00,5.07,70.0,205.46,70.97,forsyth
2018-10-15 16:47:00+00:00,5.09,70.64,203.38,71.32,newell
2018-10-15 18:05:00+00:00,2.7,66.0,129.23,71.88,forsyth
2018-10-15 19:11:00+00:00,21.41,67.07,18.94,69.66,newell
2018-10-15 19:25:00+00:00,4.01,66.0,129.41,71.88,forsyth
2018-10-15 19:59:00+00:00,20.86,70.47,351.3,70.9,newell
2018-10-15 19:59:00+00:00,20.84,70.0,348.47,70.19,forsyth
2018-10-15 21:05:00+00:00,1.98,67.0,65.55,71.81,forsyth
2018-10-15 21:07:00+00:00,2.03,67.35,66.83,71.16,newell
2018-10-15 22:27:00+00:00,1.03,68.0,22.53,71.41,forsyth
2018-10-15 23:30:00+00:00,1.87,66.0,21.3,69.33,forsyth
2018-10-15 23:55:00+00:00,8.92,41.0,132.67,47.39,forsyth
2018-10-16 00:51:00+00:00,22.76,75.0,305.63,67.99,forsyth
2018-10-16 03:33:00+00:00,22.58,78.0,278.69,67.78,forsyth
2018-10-16 08:18:00+00:00,23.94,69.0,246.78,61.47,forsyth
2018-10-16 10:08:00+00:00,8.38,76.0,306.53,69.22,forsyth
2018-10-16 10:12:00+00:00,23.92,66.24,220.89,64.05,ohtani
2018-10-16 10:12:00+00:00,22.53,70.64,203.38,71.32,newell
2018-10-16 11:04:00+00:00,2.73,69.0,246.56,61.51,forsyth
2018-10-16 11:04:00+00:00,23.44,70.64,203.38,71.32,newell
2018-10-16 14:45:00+00:00,23.43,66.0,129.35,71.88,forsyth
2018-10-16 14:45:00+00:00,23.43,66.71,128.92,71.59,ohtani
2018-10-16 14:47:00+00:00,23.48,66.71,128.92,71.59,newell
2018-10-16 22:19:00+00:00,23.13,70.0,348.45,70.19,forsyth
2018-10-17 02:53:00+00:00,23.3,72.0,291.39,62.47,forsyth
2018-10-17 03:59:00+00:00,4.9,70.0,348.35,70.17,forsyth
2018-10-17 04:07:00+00:00,23.79,71.51,284.35,62.2,ohtani
2018-10-17 07:33:00+00:00,23.23,69.42,245.52,62.48,ohtani
2018-10-18 01:07:00+00:00,23.13,72.0,308.58,65.4,forsyth
2018-10-18 03:47:00+00:00,17.6,71.0,228.08,67.65,forsyth
2018-10-18 07:51:00+00:00,21.74,71.0,228.07,67.65,forsyth
2018-10-19 03:00:00+00:00,0.91,69.0,307.69,62.16,forsyth
2018-10-19 11:01:00+00:00,23.87,70.0,212.59,69.74,forsyth
2018-10-19 20:18:00+00:00,22.81,71.89,19.2,74.5,ohtani
2018-10-19 20:18:00+00:00,22.81,71.0,16.38,74.03,forsyth
2018-10-19 21:16:00+00:00,22.09,70.0,348.47,70.19,forsyth
2018-10-19 21:49:00+00:00,0.3,71.0,16.37,74.03,forsyth
2018-10-20 14:01:00+00:00,2.44,70.0,205.55,70.96,forsyth
2018-10-20 14:03:00+00:00,2.48,70.64,203.38,71.32,ohtani
2018-10-20 20:05:00+00:00,22.59,71.0,16.26,74.02,forsyth
2018-10-21 10:31:00+00:00,23.73,65.0,213.56,64.56,forsyth
2018-10-21 10:31:00+00:00,0.12,66.59,218.84,64.78,ohtani
2018-10-21 10:34:00+00:00,0.19,66.59,218.84,64.78,newell
2018-10-21 10:55:00+00:00,23.79,70.87,211.21,70.36,newell
2018-10-21 13:22:00+00:00,22.18,66.71,128.92,71.59,newell
2018-10-21 13:26:00+00:00,22.23,66.0,129.21,71.88,forsyth
2018-10-21 15:48:00+00:00,21.62,74.55,76.54,79.3,ohtani
2018-10-21 15:55:00+00:00,4.74,70.0,213.19,69.63,forsyth
2018-10-21 17:03:00+00:00,15.14,78.0,303.59,70.85,forsyth
2018-10-21 19:19:00+00:00,0.24,67.0,65.53,71.81,forsyth
2018-10-22 00:12:00+00:00,2.25,65.0,16.82,68.05,forsyth
2018-10-22 00:13:00+00:00,22.09,67.41,310.32,62.0,ohtani
2018-10-22 00:19:00+00:00,0.05,65.01,338.3,64.18,newell
2018-10-22 04:10:00+00:00,2.18,67.0,309.29,60.47,forsyth
2018-10-22 04:19:00+00:00,2.33,67.41,310.32,62.0,ohtani
2018-10-22 08:47:00+00:00,22.38,66.59,220.89,64.05,ohtani
2018-10-22 09:08:00+00:00,0.25,67.0,240.05,60.85,forsyth
2018-10-22 09:10:00+00:00,0.3,67.47,238.77,61.76,newell
2018-10-22 13:26:00+00:00,22.24,66.71,128.92,71.59,ohtani
2018-10-22 13:27:00+00:00,3.16,66.0,220.31,64.19,forsyth
2018-10-22 14:08:00+00:00,3.49,67.0,216.49,65.97,forsyth
2018-10-22 16:25:00+00:00,4.75,70.0,205.78,70.92,forsyth
2018-10-22 17:25:00+00:00,2.05,66.0,129.32,71.88,forsyth
2018-10-22 20:01:00+00:00,0.92,67.0,65.53,71.81,forsyth
2018-10-22 20:02:00+00:00,22.65,68.19,22.22,70.54,ohtani
2018-10-22 20:36:00+00:00,23.2,68.0,22.64,71.41,forsyth
2018-10-22 23:49:00+00:00,2.15,67.8,22.22,70.54,ohtani
2018-10-22 23:53:00+00:00,2.22,67.0,20.07,70.25,forsyth
2018-10-23 01:06:00+00:00,1.9,70.0,348.65,70.21,forsyth
2018-10-23 01:57:00+00:00,0.01,72.0,308.59,65.4,forsyth
2018-10-23 01:59:00+00:00,0.04,72.64,307.1,65.42,ohtani
2018-10-23 04:15:00+00:00,23.66,68.14,281.92,58.47,ohtani
2018-10-23 04:16:00+00:00,23.68,68.0,282.17,57.31,forsyth
2018-10-23 07:53:00+00:00,1.68,68.5,265.79,57.71,ohtani
2018-10-23 07:54:00+00:00,3.68,71.0,284.54,60.64,forsyth
2018-10-23 10:39:00+00:00,0.27,66.59,218.84,64.78,ohtani
2018-10-23 10:46:00+00:00,0.39,66.0,219.88,64.28,forsyth
2018-10-23 12:18:00+00:00,4.07,69.0,246.66,61.49,forsyth
2018-10-23 12:20:00+00:00,0.79,70.64,203.38,71.32,ohtani
2018-10-24 06:14:00+00:00,21.95,69.0,246.72,61.48,forsyth
2018-10-24 09:57:00+00:00,1.61,69.0,246.62,61.5,forsyth
2018-10-24 11:42:00+00:00,1.66,71.0,227.76,67.72,forsyth
2018-10-24 21:09:00+00:00,21.97,70.0,348.61,70.21,forsyth
2018-10-24 21:10:00+00:00,21.98,70.47,351.3,70.9,ohtani
2018-10-24 22:40:00+00:00,23.46,70.0,348.58,70.2,forsyth
2018-10-25 02:10:00+00:00,0.12,67.0,309.56,60.52,forsyth
2018-10-25 02:53:00+00:00,0.88,67.0,309.54,60.52,forsyth
2018-10-25 04:08:00+00:00,23.55,68.14,281.92,58.47,ohtani
2018-10-25 04:29:00+00:00,2.43,69.0,307.53,62.13,forsyth
2018-10-25 08:57:00+00:00,0.93,67.0,249.22,58.91,forsyth
2018-10-25 09:03:00+00:00,0.18,67.47,238.77,61.76,ohtani
2018-10-25 09:05:00+00:00,0.23,67.47,238.77,61.76,newell
2018-10-25 14:12:00+00:00,2.67,70.0,205.65,70.94,forsyth
2018-10-25 15:50:00+00:00,4.69,70.0,213.31,69.61,forsyth
2018-10-25 16:39:00+00:00,5.46,70.0,213.18,69.63,forsyth
2018-10-25 16:51:00+00:00,1.52,66.71,128.92,71.59,ohtani
2018-10-25 19:41:00+00:00,0.59,67.0,65.6,71.81,forsyth
2018-10-25 20:23:00+00:00,22.97,66.82,22.96,69.86,ohtani
2018-10-26 00:15:00+00:00,2.36,67.07,16.03,69.3,ohtani
2018-10-26 00:18:00+00:00,2.41,67.0,16.08,69.98,forsyth
2018-10-26 00:18:00+00:00,20.61,72.21,291.48,63.75,newell
2018-10-26 10:29:00+00:00,1.65,67.47,238.77,61.76,newell
2018-10-26 10:29:00+00:00,1.64,67.0,239.79,60.91,forsyth
2018-10-26 10:30:00+00:00,1.65,67.47,238.77,61.76,ohtani
2018-10-26 20:10:00+00:00,1.06,67.35,66.83,71.16,ohtani
2018-10-26 20:10:00+00:00,1.06,67.0,65.64,71.81,forsyth
2018-10-26 20:49:00+00:00,1.71,67.35,66.83,71.16,newell
2018-10-26 22:10:00+00:00,1.08,64.0,33.09,67.92,forsyth
2018-10-26 22:12:00+00:00,0.26,65.74,16.03,69.3,ohtani
2018-10-27 03:46:00+00:00,1.7,69.98,308.27,64.17,ohtani
2018-10-27 03:47:00+00:00,1.72,69.0,307.66,62.15,forsyth
2018-10-27 05:32:00+00:00,1.01,68.14,281.92,58.47,ohtani
2018-10-27 05:32:00+00:00,1.01,68.0,282.06,57.3,forsyth
2018-10-27 05:36:00+00:00,1.1,68.14,281.92,58.47,newell
2018-10-27 06:52:00+00:00,0.87,72.0,268.59,61.44,forsyth
2018-10-27 10:07:00+00:00,22.97,70.86,211.21,70.36,ohtani
2018-10-27 10:09:00+00:00,23.02,70.87,211.21,70.36,newell
2018-10-27 10:09:00+00:00,23.0,70.0,212.59,69.74,forsyth
2018-10-27 10:43:00+00:00,23.13,70.64,203.38,71.32,newell
2018-10-27 12:03:00+00:00,0.53,70.0,205.19,71.01,forsyth
2018-10-28 01:10:00+00:00,22.97,69.0,307.92,62.2,forsyth
2018-10-28 01:10:00+00:00,22.99,69.98,308.27,64.17,newell
2018-10-28 01:11:00+00:00,22.99,69.98,308.27,64.17,ohtani
2018-10-28 06:17:00+00:00,0.27,72.0,268.54,61.44,forsyth
2018-10-28 07:52:00+00:00,23.61,69.0,246.89,61.45,forsyth
2018-10-29 09:18:00+00:00,0.98,69.0,246.75,61.47,forsyth
2018-10-29 10:02:00+00:00,22.89,70.0,212.65,69.73,forsyth
2018-10-29 12:51:00+00:00,1.37,70.64,203.38,71.32,ohtani
2018-10-29 12:54:00+00:00,1.42,70.0,205.28,71.0,forsyth
2018-10-29 23:17:00+00:00,0.05,70.47,351.3,70.9,ohtani
2018-10-29 23:58:00+00:00,0.73,70.0,348.87,70.24,forsyth
2018-10-30 01:24:00+00:00,23.17,71.0,306.54,63.98,forsyth
2018-10-30 01:24:00+00:00,23.19,71.43,307.1,65.42,newell
2018-10-30 01:25:00+00:00,23.43,72.64,307.1,65.42,ohtani
2018-10-30 02:21:00+00:00,0.31,67.0,309.58,60.53,forsyth
2018-10-30 02:21:00+00:00,22.76,72.21,291.48,63.75,newell
2018-10-30 03:40:00+00:00,1.6,69.0,307.67,62.15,forsyth
2018-10-30 03:40:00+00:00,0.14,72.21,291.48,63.75,newell
2018-10-30 03:41:00+00:00,0.14,72.21,291.48,63.75,ohtani
2018-10-30 13:17:00+00:00,1.82,70.0,205.45,70.97,forsyth
2018-10-30 18:55:00+00:00,23.83,67.0,65.68,71.81,forsyth
2018-10-30 23:52:00+00:00,1.96,67.0,16.15,69.98,forsyth
2018-10-31 01:26:00+00:00,23.45,72.0,308.75,65.43,forsyth
2018-10-31 12:24:00+00:00,0.92,70.64,203.38,71.32,ohtani
2018-10-31 12:24:00+00:00,0.92,70.0,205.2,71.01,forsyth
2018-10-31 13:41:00+00:00,2.22,70.64,203.38,71.32,ohtani
2018-10-31 13:44:00+00:00,8.47,75.0,274.33,64.46,forsyth
2018-10-31 13:49:00+00:00,2.37,70.64,203.38,71.32,newell
2018-10-31 14:41:00+00:00,3.18,70.0,205.86,70.9,forsyth
2018-10-31 14:54:00+00:00,3.4,70.64,203.38,71.32,newell
2018-10-31 15:00:00+00:00,0.31,41.77,132.41,47.8,ohtani
2018-10-31 16:38:00+00:00,4.98,70.0,205.96,70.89,forsyth
2018-10-31 17:25:00+00:00,6.19,70.0,213.28,69.62,forsyth
2018-10-31 20:05:00+00:00,0.96,67.35,66.83,71.16,ohtani
2018-10-31 20:07:00+00:00,0.99,67.0,65.62,71.81,forsyth
2018-10-31 20:31:00+00:00,1.38,67.0,65.62,71.81,forsyth
2018-10-31 20:31:00+00:00,1.4,67.35,66.83,71.16,newell
2018-11-01 02:38:00+00:00,0.61,67.0,309.6,60.53,forsyth
2018-11-01 04:51:00+00:00,0.3,68.0,282.12,57.3,forsyth
2018-11-01 06:22:00+00:00,0.21,67.48,265.36,56.38,ohtani
2018-11-01 06:31:00+00:00,0.37,68.0,266.59,57.37,forsyth
2018-11-01 06:39:00+00:00,0.52,68.5,265.91,58.76,newell
2018-11-01 07:37:00+00:00,23.41,69.42,245.52,62.48,newell
2018-11-01 07:37:00+00:00,1.47,68.0,266.64,57.37,forsyth
2018-11-01 14:27:00+00:00,9.17,75.0,274.49,64.46,forsyth
2018-11-01 14:59:00+00:00,23.81,66.0,129.81,71.89,forsyth
2018-11-01 19:35:00+00:00,0.47,67.0,65.69,71.81,forsyth
2018-11-01 21:16:00+00:00,23.6,67.0,19.83,70.23,forsyth
2018-11-01 22:28:00+00:00,23.24,70.0,348.75,70.22,forsyth
2018-11-01 23:40:00+00:00,1.75,67.07,16.03,69.3,ohtani
2018-11-01 23:43:00+00:00,2.02,67.0,20.17,70.25,forsyth
2018-11-02 01:12:00+00:00,23.09,67.41,310.32,62.0,newell
2018-11-02 01:12:00+00:00,3.54,67.0,20.2,70.26,forsyth
2018-11-02 01:13:00+00:00,21.52,72.21,291.48,63.75,ohtani
2018-11-02 03:12:00+00:00,22.88,71.0,284.7,60.65,forsyth
2018-11-02 03:13:00+00:00,22.9,71.51,284.35,62.2,ohtani
2018-11-02 08:32:00+00:00,2.35,68.0,266.71,57.36,forsyth
2018-11-02 09:33:00+00:00,1.25,69.42,245.52,62.48,ohtani
2018-11-02 09:37:00+00:00,1.31,69.0,246.69,61.49,forsyth
2018-11-02 09:37:00+00:00,22.02,70.64,203.38,71.32,newell
2018-11-02 12:06:00+00:00,0.62,70.0,205.19,71.01,forsyth
2018-11-02 15:22:00+00:00,3.83,70.0,206.14,70.86,forsyth
2018-11-02 16:24:00+00:00,1.11,66.0,129.86,71.89,forsyth
2018-11-03 00:12:00+00:00,2.28,67.07,16.03,69.3,ohtani
2018-11-03 00:14:00+00:00,2.79,76.0,7.86,78.57,forsyth
2018-11-03 01:11:00+00:00,22.93,71.0,306.63,63.99,forsyth
2018-11-03 01:32:00+00:00,23.32,71.43,307.1,65.42,newell
2018-11-03 01:32:00+00:00,4.1,68.0,22.86,71.43,forsyth
2018-11-03 02:27:00+00:00,5.09,68.0,22.81,71.42,forsyth
2018-11-03 02:27:00+00:00,22.11,71.51,284.35,62.2,newell
2018-11-03 02:38:00+00:00,0.53,69.98,308.27,64.17,ohtani
2018-11-03 20:27:00+00:00,1.31,67.0,65.8,71.81,forsyth
2018-11-03 22:09:00+00:00,22.91,70.47,351.3,70.9,ohtani
2018-11-03 22:09:00+00:00,22.93,70.47,351.3,70.9,newell
2018-11-03 22:09:00+00:00,0.49,66.0,21.47,69.34,forsyth
2018-11-04 12:10:00+00:00,3.48,67.0,239.92,60.88,forsyth
2018-11-04 12:14:00+00:00,0.84,65.59,199.56,66.97,ohtani
2018-11-04 13:19:00+00:00,1.89,70.0,205.49,70.96,forsyth
2018-11-04 16:11:00+00:00,3.09,65.0,172.84,69.91,forsyth
2018-11-04 16:44:00+00:00,5.09,70.64,203.38,71.32,newell
2018-11-04 17:31:00+00:00,4.33,65.92,170.9,70.08,newell
2018-11-04 17:56:00+00:00,22.88,67.35,66.83,71.16,newell
2018-11-04 18:14:00+00:00,4.99,65.0,172.61,69.93,forsyth
2018-11-04 18:22:00+00:00,2.96,66.71,128.92,71.59,newell
2018-11-04 19:12:00+00:00,3.77,66.71,128.92,71.59,newell
2018-11-04 19:13:00+00:00,3.77,66.0,129.78,71.89,forsyth
2018-11-04 20:03:00+00:00,8.23,70.0,205.83,70.91,forsyth
2018-11-04 20:08:00+00:00,23.07,64.77,35.02,67.97,newell
2018-11-04 20:34:00+00:00,22.2,63.75,12.5,66.11,newell
2018-11-04 21:08:00+00:00,0.05,64.77,35.02,67.97,newell
2018-11-04 22:07:00+00:00,2.94,67.0,65.79,71.81,forsyth
2018-11-04 22:59:00+00:00,1.08,67.07,18.94,69.66,newell
2018-11-04 22:59:00+00:00,1.5,68.0,22.96,71.43,forsyth
2018-11-04 23:29:00+00:00,2.36,64.77,35.02,67.97,newell
2018-11-05 00:04:00+00:00,23.74,65.0,336.47,63.68,forsyth
